Timestamp,A,B,C,D,E,F
2023-04-08 19:45:00,4001,7,531,551,43,2
2023-04-08 20:00:00,3822,8,570,766,37,2
2023-04-08 20:15:00,2776,6,532,555,39,3
2023-04-08 20:30:00,2815,4,238,610,35,1
2023-04-08 20:45:00,2916,7,312,319,37,1
2023-04-08 21:00:00,2869,7,318,465,38,4
2023-04-08 21:15:00,2827,6,389,320,40,1
2023-04-08 21:30:00,2629,4,363,376,39,2
2023-04-08 21:45:00,2522,4,233,396,33,3
2023-04-08 22:00:00,2153,4,148,300,37,1
2023-04-08 22:15:00,1798,6,218,249,31,2
2023-04-08 22:30:00,1828,6,161,151,31,2
2023-04-08 22:45:00,1474,6,205,122,30,0
2023-04-08 23:00:00,980,6,129,150,30,0
2023-04-08 23:15:00,914,6,132,83,30,0
2023-04-08 23:30:00,876,6,73,66,32,1
2023-04-08 23:45:00,293,4,32,78,32,0
2023-04-09 00:00:00,731,3,61,100,28,0
2023-04-09 00:15:00,356,6,51,68,32,0
2023-04-09 00:30:00,760,4,102,33,32,1
2023-04-09 00:45:00,637,6,56,119,27,0
2023-04-09 01:00:00,448,4,100,62,30,1
2023-04-09 01:15:00,517,6,97,193,28,2
2023-04-09 01:30:00,502,5,139,215,32,2
2023-04-09 01:45:00,752,4,149,93,28,1
2023-04-09 02:00:00,619,5,152,166,29,0
2023-04-09 02:15:00,714,6,206,139,30,2
2023-04-09 02:30:00,411,5,149,215,31,0
2023-04-09 02:45:00,684,5,142,179,27,2
2023-04-09 03:00:00,758,4,220,339,32,0
2023-04-09 03:15:00,729,6,276,309,28,3
2023-04-09 03:30:00,516,5,206,281,30,2
2023-04-09 03:45:00,401,6,271,359,28,1
2023-04-09 04:00:00,795,6,209,400,28,2
2023-04-09 04:15:00,731,4,337,385,30,3
2023-04-09 04:30:00,566,7,370,214,31,2
2023-04-09 04:45:00,721,6,265,452,31,2
2023-04-09 05:00:00,1035,6,228,575,35,1
2023-04-09 05:15:00,1083,5,430,548,39,3
2023-04-09 05:30:00,1350,4,419,285,37,4
2023-04-09 05:45:00,1191,4,358,415,45,2
2023-04-09 06:00:00,1555,5,339,527,49,3
2023-04-09 06:15:00,1309,4,468,387,53,3
2023-04-09 06:30:00,1581,4,307,603,55,1
2023-04-09 06:45:00,1563,4,485,525,54,3
2023-04-09 07:00:00,1903,7,315,379,56,2
2023-04-09 07:15:00,2017,5,543,643,67,5
2023-04-09 07:30:00,1995,4,602,524,66,5
2023-04-09 07:45:00,1979,8,441,779,73,6
2023-04-09 08:00:00,3155,6,410,778,69,8
2023-04-09 08:15:00,2893,4,387,480,73,4
2023-04-09 08:30:00,2195,5,502,687,75,3
2023-04-09 08:45:00,3520,4,665,668,72,6
2023-04-09 09:00:00,3016,8,497,553,72,9
2023-04-09 09:15:00,3954,8,374,559,76,8
2023-04-09 09:30:00,4080,5,483,724,86,12
2023-04-09 09:45:00,3837,8,447,852,88,10
2023-04-09 10:00:00,4300,7,572,525,89,0
2023-04-09 10:15:00,4650,6,514,965,86,9
2023-04-09 10:30:00,3753,8,501,588,94,8
2023-04-09 10:45:00,4651,7,652,803,85,4
2023-04-09 11:00:00,4333,8,384,815,97,12
2023-04-09 11:15:00,3638,5,626,681,91,13
2023-04-09 11:30:00,3705,8,669,884,94,1
2023-04-09 11:45:00,3041,9,402,895,97,11
2023-04-09 12:00:00,2769,6,418,466,105,7
2023-04-09 12:15:00,4442,8,610,526,106,6
2023-04-09 12:30:00,2731,8,480,536,101,3
2023-04-09 12:45:00,2334,5,471,511,103,5
2023-04-09 13:00:00,3438,7,466,865,95,3
2023-04-09 13:15:00,2290,7,676,711,83,2
2023-04-09 13:30:00,2751,6,684,606,91,5
2023-04-09 13:45:00,4195,5,503,779,87,5
2023-04-09 14:00:00,2111,9,589,610,89,2
2023-04-09 14:15:00,3156,9,452,762,86,4
2023-04-09 14:30:00,4100,10,787,648,80,6
2023-04-09 14:45:00,2700,10,831,784,73,4
2023-04-09 15:00:00,3243,8,871,480,73,1
2023-04-09 15:15:00,3281,10,844,437,67,3
2023-04-09 15:30:00,2635,8,848,491,72,3
2023-04-09 15:45:00,3068,9,592,879,63,10
2023-04-09 16:00:00,4579,5,617,746,69,1
2023-04-09 16:15:00,4966,6,586,878,65,7
2023-04-09 16:30:00,3855,6,453,756,61,12
2023-04-09 16:45:00,3090,10,618,1006,64,6
2023-04-09 17:00:00,3337,8,757,661,63,12
2023-04-09 17:15:00,4040,9,455,1097,53,6
2023-04-09 17:30:00,5035,9,880,680,52,5
2023-04-09 17:45:00,3644,7,628,635,54,11
2023-04-09 18:00:00,4093,6,605,1173,50,4
2023-04-09 18:15:00,4670,8,793,782,48,9
2023-04-09 18:30:00,4373,9,373,919,48,7
2023-04-09 18:45:00,4375,8,371,975,46,2
2023-04-09 19:00:00,4470,5,610,869,42,2
2023-04-09 19:15:00,4079,4,400,518,42,6
2023-04-09 19:30:00,3002,6,506,744,45,4
2023-04-09 19:45:00,3771,4,511,610,43,5
2023-04-09 20:00:00,3954,6,518,490,44,5
2023-04-09 20:15:00,3728,5,491,494,37,4
2023-04-09 20:30:00,3486,4,403,501,40,3
2023-04-09 20:45:00,2418,7,278,419,39,3
2023-04-09 21:00:00,3167,6,433,292,38,2
2023-04-09 21:15:00,2587,5,232,534,40,4
2023-04-09 21:30:00,2706,5,174,306,36,2
2023-04-09 21:45:00,2239,7,235,329,32,1
2023-04-09 22:00:00,2147,4,149,264,37,1
2023-04-09 22:15:00,1677,6,138,199,32,1
2023-04-09 22:30:00,1484,5,242,132,33,1
2023-04-09 22:45:00,1344,5,144,198,31,0
2023-04-09 23:00:00,1333,5,149,76,32,2
2023-04-09 23:15:00,976,4,131,122,33,0
2023-04-09 23:30:00,650,6,90,75,33,1
2023-04-09 23:45:00,354,4,44,13,27,1
2023-04-10 00:00:00,548,6,61,34,30,0
2023-04-10 00:15:00,659,4,62,50,32,1
2023-04-10 00:30:00,645,4,66,81,29,1
2023-04-10 00:45:00,668,6,46,68,31,1
2023-04-10 01:00:00,356,4,67,86,27,1
2023-04-10 01:15:00,662,6,66,15,30,0
2023-04-10 01:30:00,712,7,47,64,29,1
2023-04-10 01:45:00,697,7,40,17,31,1
2023-04-10 02:00:00,336,5,79,46,32,1
2023-04-10 02:15:00,543,6,23,38,29,2
2023-04-10 02:30:00,694,8,42,-3,28,1
2023-04-10 02:45:00,574,7,37,56,27,0
2023-04-10 03:00:00,468,7,59,1,29,2
2023-04-10 03:15:00,364,7,45,-4,31,1
2023-04-10 03:30:00,569,9,144,12,32,1
2023-04-10 03:45:00,372,6,142,165,27,0
2023-04-10 04:00:00,615,6,240,249,27,2
2023-04-10 04:15:00,1831,9,232,275,30,1
2023-04-10 04:30:00,2235,10,555,542,31,0
2023-04-10 04:45:00,2705,10,354,793,36,1
2023-04-10 05:00:00,4204,9,459,983,43,7
2023-04-10 05:15:00,5711,8,539,961,48,1
2023-04-10 05:30:00,4722,9,999,1071,62,21
2023-04-10 05:45:00,6995,9,890,1319,73,19
2023-04-10 06:00:00,5668,7,1015,1117,86,15
2023-04-10 06:15:00,6756,11,818,1280,89,20
2023-04-10 06:30:00,7853,7,1048,773,106,18
2023-04-10 06:45:00,7631,8,953,1086,119,24
2023-04-10 07:00:00,6907,10,1017,896,122,3
2023-04-10 07:15:00,6163,10,983,836,139,1
2023-04-10 07:30:00,5854,9,786,693,129,6
2023-04-10 07:45:00,4369,8,885,480,137,9
2023-04-10 08:00:00,3942,7,794,415,154,5
2023-04-10 08:15:00,4266,7,828,809,165,8
2023-04-10 08:30:00,4222,12,892,728,168,7
2023-04-10 08:45:00,4719,10,777,336,148,10
2023-04-10 09:00:00,4755,8,712,462,178,3
2023-04-10 09:15:00,3521,9,694,729,166,9
2023-04-10 09:30:00,3710,10,750,476,168,1
2023-04-10 09:45:00,3459,9,735,513,167,10
2023-04-10 10:00:00,4480,7,787,662,169,7
2023-04-10 10:15:00,4009,8,629,640,175,3
2023-04-10 10:30:00,3367,8,619,666,194,2
2023-04-10 10:45:00,4559,6,791,962,180,1
2023-04-10 11:00:00,3221,9,670,619,179,8
2023-04-10 11:15:00,5076,9,750,663,196,9
2023-04-10 11:30:00,4177,10,796,818,189,7
2023-04-10 11:45:00,5091,8,727,817,196,4
2023-04-10 12:00:00,4479,8,701,779,209,10
2023-04-10 12:15:00,5016,8,627,756,210,11
2023-04-10 12:30:00,3578,10,621,489,185,4
2023-04-10 12:45:00,3427,8,672,604,179,7
2023-04-10 13:00:00,3554,10,630,595,177,8
2023-04-10 13:15:00,3802,10,769,332,191,11
2023-04-10 13:30:00,3568,7,816,509,190,9
2023-04-10 13:45:00,5312,10,727,346,159,3
2023-04-10 14:00:00,5082,6,703,383,175,10
2023-04-10 14:15:00,5093,10,679,339,156,8
2023-04-10 14:30:00,4515,6,779,460,163,11
2023-04-10 14:45:00,5357,11,995,659,169,12
2023-04-10 15:00:00,5236,9,1143,913,145,15
2023-04-10 15:15:00,6468,6,926,795,153,24
2023-04-10 15:30:00,7785,11,816,1034,153,12
2023-04-10 15:45:00,6230,9,1406,793,150,30
2023-04-10 16:00:00,7507,6,1181,940,145,7
2023-04-10 16:15:00,7438,6,872,1316,140,19
2023-04-10 16:30:00,7184,12,958,1250,137,8
2023-04-10 16:45:00,7260,8,1403,1060,114,15
2023-04-10 17:00:00,8008,11,1044,1430,113,21
2023-04-10 17:15:00,8842,9,925,1489,113,15
2023-04-10 17:30:00,5989,8,869,1278,105,2
2023-04-10 17:45:00,5990,6,1173,845,110,1
2023-04-10 18:00:00,4106,8,935,1258,93,16
2023-04-10 18:15:00,4702,9,816,1103,89,16
2023-04-10 18:30:00,3640,10,630,988,96,1
2023-04-10 18:45:00,3500,9,854,1103,88,4
2023-04-10 19:00:00,4148,8,697,899,80,1
2023-04-10 19:15:00,3996,10,915,631,69,6
2023-04-10 19:30:00,4227,9,874,570,60,4
2023-04-10 19:45:00,4086,9,537,680,54,1
2023-04-10 20:00:00,2919,9,707,667,53,4
2023-04-10 20:15:00,2831,9,650,638,53,4
2023-04-10 20:30:00,2599,5,496,595,46,1
2023-04-10 20:45:00,3036,6,464,428,46,3
2023-04-10 21:00:00,2122,5,560,415,46,3
2023-04-10 21:15:00,2099,5,435,550,47,2
2023-04-10 21:30:00,2283,5,457,328,45,3
2023-04-10 21:45:00,2421,4,367,504,43,1
2023-04-10 22:00:00,1588,6,272,288,37,3
2023-04-10 22:15:00,1609,5,231,373,39,1
2023-04-10 22:30:00,1847,6,253,362,37,0
2023-04-10 22:45:00,1106,4,184,294,37,0
2023-04-10 23:00:00,1061,6,172,135,34,2
2023-04-10 23:15:00,764,5,102,177,30,1
2023-04-10 23:30:00,564,4,122,128,33,0
2023-04-10 23:45:00,685,5,46,16,30,0
2023-04-11 00:00:00,621,5,55,22,28,0
2023-04-11 00:15:00,343,6,32,61,27,1
2023-04-11 00:30:00,789,4,28,61,31,1
2023-04-11 00:45:00,616,5,31,13,29,0
2023-04-11 01:00:00,619,4,55,28,27,0
2023-04-11 01:15:00,737,6,48,32,28,0
2023-04-11 01:30:00,496,7,69,44,27,1
2023-04-11 01:45:00,488,5,70,17,31,0
2023-04-11 02:00:00,493,6,66,56,31,1
2023-04-11 02:15:00,371,8,39,84,32,1
2023-04-11 02:30:00,748,6,17,71,28,1
2023-04-11 02:45:00,756,6,17,15,31,0
2023-04-11 03:00:00,452,6,27,25,30,2
2023-04-11 03:15:00,247,6,111,40,30,1
2023-04-11 03:30:00,443,8,157,35,31,2
2023-04-11 03:45:00,806,7,184,72,32,0
2023-04-11 04:00:00,808,7,341,118,31,2
2023-04-11 04:15:00,1198,9,402,327,28,1
2023-04-11 04:30:00,2476,10,475,539,30,4
2023-04-11 04:45:00,3339,7,687,601,35,1
2023-04-11 05:00:00,4137,7,632,930,36,4
2023-04-11 05:15:00,5055,10,821,925,45,5
2023-04-11 05:30:00,4489,9,565,1161,64,2
2023-04-11 05:45:00,5148,10,561,1124,75,24
2023-04-11 06:00:00,6752,7,640,1342,83,34
2023-04-11 06:15:00,6479,7,1032,925,90,18
2023-04-11 06:30:00,7589,10,883,1287,90,9
2023-04-11 06:45:00,4973,8,984,931,111,10
2023-04-11 07:00:00,4468,10,824,651,114,20
2023-04-11 07:15:00,6430,9,1037,1017,123,1
2023-04-11 07:30:00,4524,11,665,1004,147,12
2023-04-11 07:45:00,4437,8,676,754,146,9
2023-04-11 08:00:00,3482,8,643,858,166,9
2023-04-11 08:15:00,3588,9,926,491,152,10
2023-04-11 08:30:00,4532,8,690,468,157,10
2023-04-11 08:45:00,3670,12,835,657,165,4
2023-04-11 09:00:00,4966,8,740,355,176,1
2023-04-11 09:15:00,3579,10,742,833,166,5
2023-04-11 09:30:00,3165,9,740,830,162,7
2023-04-11 09:45:00,4865,9,611,610,187,6
2023-04-11 10:00:00,4162,10,667,521,185,1
2023-04-11 10:15:00,4439,11,662,843,171,1
2023-04-11 10:30:00,3570,7,716,803,194,6
2023-04-11 10:45:00,4911,9,779,957,182,6
2023-04-11 11:00:00,4452,6,743,751,197,6
2023-04-11 11:15:00,4278,10,774,890,189,4
2023-04-11 11:30:00,4750,6,718,539,184,8
2023-04-11 11:45:00,4733,10,619,893,184,7
2023-04-11 12:00:00,4558,6,630,551,194,2
2023-04-11 12:15:00,4874,7,733,614,189,3
2023-04-11 12:30:00,3630,8,680,431,186,5
2023-04-11 12:45:00,3988,9,726,556,203,10
2023-04-11 13:00:00,3798,7,686,542,182,10
2023-04-11 13:15:00,3163,9,649,515,195,11
2023-04-11 13:30:00,4853,11,618,215,169,10
2023-04-11 13:45:00,3433,8,726,318,163,2
2023-04-11 14:00:00,5429,7,904,606,159,7
2023-04-11 14:15:00,4227,6,998,675,166,10
2023-04-11 14:30:00,4787,7,746,487,173,11
2023-04-11 14:45:00,6423,6,1093,457,143,1
2023-04-11 15:00:00,5691,8,1150,783,149,22
2023-04-11 15:15:00,5899,12,1015,722,149,9
2023-04-11 15:30:00,7895,12,1379,687,152,4
2023-04-11 15:45:00,6517,10,861,746,151,16
2023-04-11 16:00:00,6888,11,1375,1453,128,18
2023-04-11 16:15:00,7295,10,952,931,133,2
2023-04-11 16:30:00,9364,7,1383,1462,119,36
2023-04-11 16:45:00,9276,9,1144,1044,131,23
2023-04-11 17:00:00,8671,6,1121,1027,124,27
2023-04-11 17:15:00,6546,6,1048,1309,117,18
2023-04-11 17:30:00,6277,6,1133,1065,105,25
2023-04-11 17:45:00,5832,9,917,847,101,8
2023-04-11 18:00:00,4701,10,919,1137,97,7
2023-04-11 18:15:00,4705,9,1096,1049,91,9
2023-04-11 18:30:00,3758,9,863,862,93,11
2023-04-11 18:45:00,3690,5,571,1130,84,8
2023-04-11 19:00:00,3828,5,924,897,85,8
2023-04-11 19:15:00,3605,8,774,741,68,5
2023-04-11 19:30:00,3785,6,568,636,69,5
2023-04-11 19:45:00,3814,7,722,752,62,2
2023-04-11 20:00:00,3585,7,511,788,51,4
2023-04-11 20:15:00,3195,7,583,577,52,1
2023-04-11 20:30:00,3298,5,396,777,43,1
2023-04-11 20:45:00,2763,8,356,532,45,1
2023-04-11 21:00:00,3166,7,320,623,43,4
2023-04-11 21:15:00,2578,5,405,474,45,1
2023-04-11 21:30:00,2229,8,361,412,42,3
2023-04-11 21:45:00,2097,4,302,405,38,3
2023-04-11 22:00:00,1713,5,274,263,43,1
2023-04-11 22:15:00,1569,5,358,295,37,2
2023-04-11 22:30:00,1427,6,276,363,34,0
2023-04-11 22:45:00,1330,5,248,205,37,2
2023-04-11 23:00:00,1074,6,116,142,33,1
2023-04-11 23:15:00,1020,4,128,90,30,0
2023-04-11 23:30:00,943,5,98,81,33,0
2023-04-11 23:45:00,607,5,69,98,28,0
2023-04-12 00:00:00,568,6,64,85,29,0
2023-04-12 00:15:00,469,6,86,63,27,1
2023-04-12 00:30:00,647,6,62,39,31,0
2023-04-12 00:45:00,599,4,31,60,27,1
2023-04-12 01:00:00,446,4,36,13,28,0
2023-04-12 01:15:00,335,5,62,68,30,0
2023-04-12 01:30:00,471,5,37,30,30,1
2023-04-12 01:45:00,354,7,73,111,29,1
2023-04-12 02:00:00,638,5,44,34,28,0
2023-04-12 02:15:00,823,7,47,104,27,1
2023-04-12 02:30:00,448,7,25,4,27,2
2023-04-12 02:45:00,684,7,46,-3,32,0
2023-04-12 03:00:00,375,7,67,1,30,1
2023-04-12 03:15:00,410,8,64,0,29,2
2023-04-12 03:30:00,235,8,153,86,29,2
2023-04-12 03:45:00,393,7,232,46,30,2
2023-04-12 04:00:00,883,9,225,189,31,2
2023-04-12 04:15:00,1265,7,356,382,28,0
2023-04-12 04:30:00,2555,9,430,458,27,0
2023-04-12 04:45:00,2164,7,356,582,36,0
2023-04-12 05:00:00,4321,7,501,861,38,3
2023-04-12 05:15:00,4665,9,898,1167,52,1
2023-04-12 05:30:00,5926,8,562,1153,64,23
2023-04-12 05:45:00,7477,7,1064,1009,73,18
2023-04-12 06:00:00,7535,8,984,1046,86,9
2023-04-12 06:15:00,5690,8,928,876,93,13
2023-04-12 06:30:00,5823,10,1089,1252,104,18
2023-04-12 06:45:00,6809,8,923,1123,105,11
2023-04-12 07:00:00,6372,8,1198,1090,118,17
2023-04-12 07:15:00,6043,10,814,1089,124,6
2023-04-12 07:30:00,4093,8,795,896,133,6
2023-04-12 07:45:00,4727,11,654,513,158,5
2023-04-12 08:00:00,3644,9,670,721,141,2
2023-04-12 08:15:00,4147,8,836,536,159,10
2023-04-12 08:30:00,4295,7,644,791,158,6
2023-04-12 08:45:00,3462,9,621,716,153,2
2023-04-12 09:00:00,4432,7,659,795,162,10
2023-04-12 09:15:00,5063,10,777,721,171,4
2023-04-12 09:30:00,4095,9,762,589,168,7
2023-04-12 09:45:00,3925,9,777,857,186,10
2023-04-12 10:00:00,5024,9,636,576,188,6
2023-04-12 10:15:00,3502,7,712,782,163,3
2023-04-12 10:30:00,3898,7,744,902,193,10
2023-04-12 10:45:00,4525,10,753,566,167,1
2023-04-12 11:00:00,3829,8,652,750,185,9
2023-04-12 11:15:00,4442,9,658,810,194,7
2023-04-12 11:30:00,3842,6,745,545,192,8
2023-04-12 11:45:00,5054,7,636,594,180,3
2023-04-12 12:00:00,4932,8,763,531,195,2
2023-04-12 12:15:00,5104,10,769,588,185,10
2023-04-12 12:30:00,4494,9,607,366,180,5
2023-04-12 12:45:00,4878,8,772,637,182,8
2023-04-12 13:00:00,3262,8,695,388,176,9
2023-04-12 13:15:00,3502,6,626,520,192,2
2023-04-12 13:30:00,4179,8,780,301,187,11
2023-04-12 13:45:00,4026,10,876,222,175,5
2023-04-12 14:00:00,3773,10,930,295,181,3
2023-04-12 14:15:00,4928,6,952,384,173,2
2023-04-12 14:30:00,6234,11,706,741,159,0
2023-04-12 14:45:00,5340,7,853,746,169,5
2023-04-12 15:00:00,7399,12,976,1063,139,21
2023-04-12 15:15:00,7578,7,931,756,137,1
2023-04-12 15:30:00,5988,10,1026,779,142,13
2023-04-12 15:45:00,6206,12,1195,1184,134,1
2023-04-12 16:00:00,7056,6,1118,1326,143,14
2023-04-12 16:15:00,8536,10,1327,1102,137,18
2023-04-12 16:30:00,9341,8,919,1080,135,7
2023-04-12 16:45:00,8237,8,1305,1255,122,33
2023-04-12 17:00:00,9774,12,984,902,118,19
2023-04-12 17:15:00,8593,10,740,869,108,3
2023-04-12 17:30:00,8123,7,1139,1358,119,16
2023-04-12 17:45:00,5170,8,1158,800,114,21
2023-04-12 18:00:00,6139,11,937,1266,93,18
2023-04-12 18:15:00,4830,10,1067,973,88,11
2023-04-12 18:30:00,4170,6,718,957,97,6
2023-04-12 18:45:00,3927,10,693,1087,80,5
2023-04-12 19:00:00,4313,6,854,945,85,7
2023-04-12 19:15:00,3105,7,511,905,65,1
2023-04-12 19:30:00,4570,8,637,914,63,2
2023-04-12 19:45:00,3577,9,483,534,56,3
2023-04-12 20:00:00,2978,5,745,676,59,4
2023-04-12 20:15:00,3547,7,651,495,48,1
2023-04-12 20:30:00,2509,5,549,453,43,4
2023-04-12 20:45:00,2872,5,359,636,47,1
2023-04-12 21:00:00,3078,7,424,657,41,3
2023-04-12 21:15:00,2284,8,505,360,43,1
2023-04-12 21:30:00,2529,4,341,332,39,1
2023-04-12 21:45:00,1886,4,265,352,40,3
2023-04-12 22:00:00,1693,5,252,460,40,1
2023-04-12 22:15:00,1856,5,206,239,36,2
2023-04-12 22:30:00,1916,7,285,215,33,0
2023-04-12 22:45:00,1309,4,181,268,34,0
2023-04-12 23:00:00,1372,5,112,159,32,1
2023-04-12 23:15:00,1251,5,83,80,30,1
2023-04-12 23:30:00,662,6,67,66,30,1
2023-04-12 23:45:00,353,3,50,58,30,1
2023-04-13 00:00:00,608,6,39,21,28,1
2023-04-13 00:15:00,435,4,35,112,32,1
2023-04-13 00:30:00,722,4,43,67,30,0
2023-04-13 00:45:00,415,6,21,18,27,1
2023-04-13 01:00:00,593,6,31,62,30,1
2023-04-13 01:15:00,534,6,66,30,27,0
2023-04-13 01:30:00,694,7,31,43,28,0
2023-04-13 01:45:00,747,5,30,90,28,1
2023-04-13 02:00:00,434,6,34,78,30,0
2023-04-13 02:15:00,456,7,55,77,27,0
2023-04-13 02:30:00,613,5,17,37,31,0
2023-04-13 02:45:00,704,8,23,-8,30,2
2023-04-13 03:00:00,588,8,33,14,30,2
2023-04-13 03:15:00,248,8,48,5,33,2
2023-04-13 03:30:00,320,6,122,28,27,2
2023-04-13 03:45:00,650,8,139,103,27,0
2023-04-13 04:00:00,884,9,329,266,31,1
2023-04-13 04:15:00,1583,6,311,395,29,2
2023-04-13 04:30:00,2055,7,513,325,32,4
2023-04-13 04:45:00,3350,8,634,654,36,6
2023-04-13 05:00:00,4589,8,508,918,37,7
2023-04-13 05:15:00,5527,10,795,918,46,17
2023-04-13 05:30:00,6137,10,638,962,57,11
2023-04-13 05:45:00,6301,8,651,1140,71,7
2023-04-13 06:00:00,8745,10,1183,928,87,32
2023-04-13 06:15:00,7948,9,878,1145,90,32
2023-04-13 06:30:00,5042,7,925,1087,104,18
2023-04-13 06:45:00,7753,9,953,1113,108,6
2023-04-13 07:00:00,7082,9,1115,965,109,20
2023-04-13 07:15:00,6587,8,817,597,140,13
2023-04-13 07:30:00,5707,9,1047,889,145,12
2023-04-13 07:45:00,3958,7,684,813,142,6
2023-04-13 08:00:00,5034,9,813,754,163,3
2023-04-13 08:15:00,4847,9,716,625,164,8
2023-04-13 08:30:00,3431,11,849,456,155,1
2023-04-13 08:45:00,4272,9,631,811,176,11
2023-04-13 09:00:00,4124,10,608,530,177,3
2023-04-13 09:15:00,4636,12,737,660,176,2
2023-04-13 09:30:00,4008,10,704,727,181,9
2023-04-13 09:45:00,3897,9,617,455,157,3
2023-04-13 10:00:00,5046,10,739,800,181,7
2023-04-13 10:15:00,4218,6,710,702,190,8
2023-04-13 10:30:00,3147,11,679,790,173,11
2023-04-13 10:45:00,3195,9,729,637,171,8
2023-04-13 11:00:00,3560,6,681,800,186,8
2023-04-13 11:15:00,4415,7,782,618,199,4
2023-04-13 11:30:00,3487,8,741,829,195,9
2023-04-13 11:45:00,3343,10,750,544,207,4
2023-04-13 12:00:00,3876,6,731,725,205,1
2023-04-13 12:15:00,4619,7,617,633,183,2
2023-04-13 12:30:00,3228,7,664,785,183,3
2023-04-13 12:45:00,4663,10,704,720,199,6
2023-04-13 13:00:00,3207,10,781,610,195,5
2023-04-13 13:15:00,4204,8,773,462,189,9
2023-04-13 13:30:00,5096,6,818,460,178,8
2023-04-13 13:45:00,4134,9,851,307,185,7
2023-04-13 14:00:00,3718,7,713,272,172,1
2023-04-13 14:15:00,4109,7,753,323,176,1
2023-04-13 14:30:00,5818,8,941,659,155,4
2023-04-13 14:45:00,4842,12,737,781,166,13
2023-04-13 15:00:00,6063,8,889,874,145,3
2023-04-13 15:15:00,5672,7,1171,1097,160,23
2023-04-13 15:30:00,6212,12,865,1206,139,7
2023-04-13 15:45:00,6241,11,1141,819,137,19
2023-04-13 16:00:00,9076,6,1008,1204,146,1
2023-04-13 16:15:00,7861,9,1270,977,125,2
2023-04-13 16:30:00,9576,12,1148,1440,136,3
2023-04-13 16:45:00,8084,12,954,1508,130,3
2023-04-13 17:00:00,9664,11,833,975,111,18
2023-04-13 17:15:00,8735,9,975,1329,114,6
2023-04-13 17:30:00,8036,8,1187,1074,107,17
2023-04-13 17:45:00,6714,8,1173,1254,97,12
2023-04-13 18:00:00,5828,7,815,1203,105,20
2023-04-13 18:15:00,3924,9,1101,1085,84,3
2023-04-13 18:30:00,4374,10,772,1038,80,10
2023-04-13 18:45:00,3811,5,568,671,86,5
2023-04-13 19:00:00,4771,10,862,1096,74,1
2023-04-13 19:15:00,4681,8,634,974,71,6
2023-04-13 19:30:00,3972,5,779,768,62,4
2023-04-13 19:45:00,4065,6,558,773,65,1
2023-04-13 20:00:00,2884,9,455,663,56,2
2023-04-13 20:15:00,3444,6,451,613,46,2
2023-04-13 20:30:00,3319,6,440,531,43,1
2023-04-13 20:45:00,2574,5,445,572,47,2
2023-04-13 21:00:00,3196,7,358,462,43,2
2023-04-13 21:15:00,2662,8,457,413,40,1
2023-04-13 21:30:00,2069,4,476,477,40,3
2023-04-13 21:45:00,2486,7,348,365,39,1
2023-04-13 22:00:00,2351,6,395,458,44,1
2023-04-13 22:15:00,2001,5,354,406,38,2
2023-04-13 22:30:00,1751,4,171,164,39,2
2023-04-13 22:45:00,1049,4,215,307,33,1
2023-04-13 23:00:00,1382,6,107,203,34,0
2023-04-13 23:15:00,778,6,92,159,34,0
2023-04-13 23:30:00,826,4,100,149,30,0
2023-04-13 23:45:00,571,3,49,40,32,0
2023-04-14 00:00:00,425,4,26,66,29,0
2023-04-14 00:15:00,529,6,46,54,28,1
2023-04-14 00:30:00,687,5,47,75,29,1
2023-04-14 00:45:00,661,5,37,76,31,0
2023-04-14 01:00:00,536,6,29,14,28,0
2023-04-14 01:15:00,622,5,27,12,29,1
2023-04-14 01:30:00,715,7,43,4,30,0
2023-04-14 01:45:00,675,7,75,96,30,1
2023-04-14 02:00:00,564,7,28,47,30,1
2023-04-14 02:15:00,618,6,58,18,27,2
2023-04-14 02:30:00,826,5,26,16,27,1
2023-04-14 02:45:00,597,8,53,70,32,2
2023-04-14 03:00:00,742,8,53,-3,27,2
2023-04-14 03:15:00,216,8,86,51,30,2
2023-04-14 03:30:00,619,7,158,20,27,1
2023-04-14 03:45:00,611,7,155,125,29,0
2023-04-14 04:00:00,1163,9,214,208,28,2
2023-04-14 04:15:00,1191,7,321,233,27,2
2023-04-14 04:30:00,2045,8,328,322,30,1
2023-04-14 04:45:00,2316,8,572,706,36,3
2023-04-14 05:00:00,4987,8,441,731,42,2
2023-04-14 05:15:00,4706,9,836,1153,45,14
2023-04-14 05:30:00,4382,7,662,1141,63,6
2023-04-14 05:45:00,5305,8,1079,1194,70,16
2023-04-14 06:00:00,6031,8,783,900,72,9
2023-04-14 06:15:00,6716,8,1036,1123,87,29
2023-04-14 06:30:00,8607,8,795,984,107,10
2023-04-14 06:45:00,7418,9,1136,737,108,18
2023-04-14 07:00:00,4681,11,712,766,113,10
2023-04-14 07:15:00,6038,8,794,878,128,6
2023-04-14 07:30:00,3656,11,665,763,127,3
2023-04-14 07:45:00,3483,9,701,927,157,5
2023-04-14 08:00:00,3343,7,685,835,151,2
2023-04-14 08:15:00,3536,7,654,504,160,5
2023-04-14 08:30:00,3515,10,897,582,150,3
2023-04-14 08:45:00,3105,12,622,798,171,1
2023-04-14 09:00:00,4629,7,749,502,153,9
2023-04-14 09:15:00,4263,12,786,494,163,4
2023-04-14 09:30:00,3585,9,758,488,156,6
2023-04-14 09:45:00,3948,10,608,821,166,9
